"Wine";"link";"Link_wine"
"Sergio Zingarelli Chianti Classico Gran Selezione 2015";"https://www.vivino.com/IT/en/rocca-delle-macie-sergio-zingarelli-chianti-classico-gran-selezione-2015/w/2676888";"https://www.wine-searcher.com/find/rocca+delle+macie+sergio+zingarelli+chianti+classico+gran+selezione/2015/#t4"
"Cerviolo Toscana 2001";"https://www.vivino.com/IT/en/it-san-fabiano-calcinaia-cerviolo-toscana-2001/w/1595280";"https://www.wine-searcher.com/find/it+san+fabiano+calcinaia+cerviolo+toscana/2001/#t4"
"Bramasole Syrah 2006";"https://www.vivino.com/IT/en/la-braccesca-bramasole-syrah-2006/w/1153539";"https://www.wine-searcher.com/find/la+braccesca+bramasole+syrah/2006/#t4"
"Castello di Brolio Gran Selezione Chianti Classico 2013";"https://www.vivino.com/IT/en/ricasoli-castello-di-brolio-gran-selezione-chianti-classico-2013/w/4875863";"https://www.wine-searcher.com/find/ricasoli+castello+di+brolio+gran+selezione+chianti+classico/2013/#t4"
"Re Diale Rosso 2017";"https://www.vivino.com/IT/en/le-novelire-re-diale-rosso-2017/w/7224722";"https://www.wine-searcher.com/find/le+novelire+re+diale+rosso/2017/#t4"
"Casino delle Vie 2018";"https://www.vivino.com/IT/en/tenuta-il-palagio-casino-delle-vie-2018/w/1384630";"https://www.wine-searcher.com/find/tenuta+il+palagio+casino+delle+vie/2018/#t4"
"Lodano Toscana 2019";"https://www.vivino.com/IT/en/tua-rita-lodano-toscana-2019/w/75817";"https://www.wine-searcher.com/find/tua+rita+lodano+toscana/2019/#t4"
"Atis Bolgheri Superiore 2017";"https://www.vivino.com/IT/en/it-guado-al-melo-atis-bolgheri-superiore-2017/w/1813121";"https://www.wine-searcher.com/find/it+guado+al+melo+atis+bolgheri+superiore/2017/#t4"
"Asinone Vino Nobile di Montepulciano 2017";"https://www.vivino.com/IT/en/azienda-agricola-poliziano-asinone-vino-nobile-di-montepulciano-2017/w/18795";"https://www.wine-searcher.com/find/azienda+agricola+poliziano+asinone+vino+nobile+di+montepulciano/2017/#t4"
"Petresco 2013";"https://www.vivino.com/IT/en/cinciole-petresco-2013/w/1112475";"https://www.wine-searcher.com/find/cinciole+petresco/2013/#t4"
"Chianti Classico Gran Selezione 2017";"https://www.vivino.com/IT/en/fonterutoli-chianti-classico-gran-selezione-2017/w/1469";"https://www.wine-searcher.com/find/fonterutoli+chianti+classico+gran+selezione/2017/#t4"
"La Casa Brunello di Montalcino 2013";"https://www.vivino.com/IT/en/caparzo-la-casa-brunello-di-montalcino-2013/w/77487";"https://www.wine-searcher.com/find/caparzo+la+casa+brunello+di+montalcino/2013/#t4"
"Lamaione Toscana 2012";"https://www.vivino.com/IT/en/tenuta-castelgiocondo-lamaione-toscana-2012/w/1098915";"https://www.wine-searcher.com/find/tenuta+castelgiocondo+lamaione+toscana/2012/#t4"
"Solare Toscana 2015";"https://www.vivino.com/IT/en/capannelle-solare-toscana-2015/w/1647";"https://www.wine-searcher.com/find/capannelle+solare+toscana/2015/#t4"
"Poggio alle Mura Brunello di Montalcino 2017";"https://www.vivino.com/IT/en/banfi-poggio-alle-mura-brunello-di-montalcino-2017/w/1133661";"https://www.wine-searcher.com/find/banfi+poggio+alle+mura+brunello+di+montalcino/2017/#t4"
"Ilatraia 2008";"https://www.vivino.com/IT/en/brancaia-ilatraia-2008/w/12405";"https://www.wine-searcher.com/find/brancaia+ilatraia/2008/#t4"
"Modus Primo 2018";"https://www.vivino.com/IT/en/ruffino-modus-primo-2018/w/10225520";"https://www.wine-searcher.com/find/ruffino+modus+primo/2018/#t4"
"Sotto Casa Vino Nobile di Montepulciano Riserva 2013";"https://www.vivino.com/IT/en/podere-boscarelli-sotto-casa-vino-nobile-di-montepulciano-riserva-vino-nobile-di-montepulciano-2013/w/5509428";"https://www.wine-searcher.com/find/podere+boscarelli+sotto+casa+vino+nobile+di+montepulciano+riserva+vino+nobile+di+montepulciano/2013/#t4"
"Nambrot 2015";"https://www.vivino.com/IT/en/tenuta-di-ghizzano-nambrot-2015/w/99975";"https://www.wine-searcher.com/find/tenuta+di+ghizzano+nambrot/2015/#t4"
"Vin Santo del Chianti Classico 2009";"https://www.vivino.com/IT/en/isole-e-olena-vin-santo-del-chianti-classico-2009/w/77461";"https://www.wine-searcher.com/find/isole+e+olena+vin+santo+del+chianti+classico/2009/#t4"
"Bolgheri Superiore 2016";"https://www.vivino.com/IT/en/aldrovandi-bolgheri-superiore-2016/w/6304074";"https://www.wine-searcher.com/find/aldrovandi+bolgheri+superiore/2016/#t4"
"Giovanni Neri Rosso di Montalcino 2019";"https://www.vivino.com/IT/en/casanova-di-neri-giovanni-neri-rosso-di-montalcino-2019/w/8404744";"https://www.wine-searcher.com/find/casanova+di+neri+giovanni+neri+rosso+di+montalcino/2019/#t4"
"Toscana Il Pareto 2017";"https://www.vivino.com/IT/en/tenuta-di-nozzole-toscana-il-pareto-2017/w/1100318";"https://www.wine-searcher.com/find/tenuta+di+nozzole+toscana+il+pareto/2017/#t4"
"Vigna di Sessina Chianti Classico Gran Selezione 2016";"https://www.vivino.com/IT/en/dievole-vigna-di-sessina-chianti-classico-gran-selezione-2016/w/2038423";"https://www.wine-searcher.com/find/dievole+vigna+di+sessina+chianti+classico+gran+selezione/2016/#t4"
"Maestro Raro 2013";"https://www.vivino.com/IT/en/it-felsina-maestro-raro-2013/w/1402078";"https://www.wine-searcher.com/find/it+felsina+maestro+raro/2013/#t4"
"Valadorna Toscana 2015";"https://www.vivino.com/IT/en/tenuta-di-arceno-valadorna-toscana-2015/w/1484987";"https://www.wine-searcher.com/find/tenuta+di+arceno+valadorna+toscana/2015/#t4"
"Vin Santo Bianco dell'Empolese 2010";"https://www.vivino.com/IT/en/piazzano-vin-santo-bianco-dell-empolese-2010/w/1261479";"https://www.wine-searcher.com/find/piazzano+vin+santo+bianco+dell+empolese/2010/#t4"
"Castello di Brolio Gran Selezione Chianti Classico 2018";"https://www.vivino.com/IT/en/ricasoli-castello-di-brolio-gran-selezione-chianti-classico-2018/w/4875863";"https://www.wine-searcher.com/find/ricasoli+castello+di+brolio+gran+selezione+chianti+classico/2018/#t4"
"Brunello di Montalcino 2005";"https://www.vivino.com/IT/en/le-macioche-brunello-di-montalcino-2005/w/1174763";"https://www.wine-searcher.com/find/le+macioche+brunello+di+montalcino/2005/#t4"
"Montesodi Toscana 2006";"https://www.vivino.com/IT/en/castello-nipozzano-montesodi-toscana-2006/w/20978";"https://www.wine-searcher.com/find/castello+nipozzano+montesodi+toscana/2006/#t4"
"La Quinta Rosso 2018";"https://www.vivino.com/IT/en/giodo-la-quinta-rosso-2018/w/9411017";"https://www.wine-searcher.com/find/giodo+la+quinta+rosso/2018/#t4"
"Toscana Rosso 2017";"https://www.vivino.com/IT/en/giodo-toscana-rosso-2017/w/2319651";"https://www.wine-searcher.com/find/giodo+toscana+rosso/2017/#t4"
"Maremma Toscana 2017";"https://www.vivino.com/IT/en/rocca-di-frassinello-maremma-toscana-2017/w/11745";"https://www.wine-searcher.com/find/rocca+di+frassinello+maremma+toscana/2017/#t4"
"Vigneto Poggio Sant'Enrico 2012";"https://www.vivino.com/IT/en/carpineto-vigneto-poggio-sant-enrico-2012/w/6190";"https://www.wine-searcher.com/find/carpineto+vigneto+poggio+sant+enrico/2012/#t4"
"Vigna Soccorso Brunello di Montalcino 2015";"https://www.vivino.com/IT/en/enzo-vigna-soccorso-brunello-di-montalcino-2015/w/1213715";"https://www.wine-searcher.com/find/enzo+vigna+soccorso+brunello+di+montalcino/2015/#t4"
"Gigino 80 Anniversario Grande 2015";"https://www.vivino.com/IT/en/barbanera-chianti-gigino-80-anniversario-grande-tuscany-2015/w/9316902";"https://www.wine-searcher.com/find/barbanera+chianti+gigino+80+anniversario+grande+tuscany/2015/#t4"
"Poggio alle Gazze 2016";"https://www.vivino.com/IT/en/ornellaia-poggio-alle-gazze-2016/w/1137682";"https://www.wine-searcher.com/find/ornellaia+poggio+alle+gazze/2016/#t4"
"Assunto Brunello di Montalcino 2013";"https://www.vivino.com/IT/en/bellaria-assunto-brunello-di-montalcino-2013/w/1241474";"https://www.wine-searcher.com/find/bellaria+assunto+brunello+di+montalcino/2013/#t4"
"Poggio Abate Brunello di Montalcino Riserva 2013";"https://www.vivino.com/IT/en/saiagricola-spa-poggio-abate-brunello-di-montalcino-riserva-2013/w/2581881";"https://www.wine-searcher.com/find/saiagricola+spa+poggio+abate+brunello+di+montalcino+riserva/2013/#t4"
"Coltassala Chianti Classico Gran Selezione 2018";"https://www.vivino.com/IT/en/volpaia-coltassala-chianti-classico-gran-selezione-2018/w/33744";"https://www.wine-searcher.com/find/volpaia+coltassala+chianti+classico+gran+selezione/2018/#t4"
"Poggio alle Mura Brunello di Montalcino 2013";"https://www.vivino.com/IT/en/banfi-poggio-alle-mura-brunello-di-montalcino-2013/w/1133661";"https://www.wine-searcher.com/find/banfi+poggio+alle+mura+brunello+di+montalcino/2013/#t4"
"Poggio Abate Brunello di Montalcino Riserva 2012";"https://www.vivino.com/IT/en/saiagricola-spa-poggio-abate-brunello-di-montalcino-riserva-2012/w/2581881";"https://www.wine-searcher.com/find/saiagricola+spa+poggio+abate+brunello+di+montalcino+riserva/2012/#t4"
"I Tre Borri Chianti Riserva 2007";"https://www.vivino.com/IT/en/fattoria-corzano-e-paterno-i-tre-borri-chianti-riserva-2007/w/1206122";"https://www.wine-searcher.com/find/fattoria+corzano+e+paterno+i+tre+borri+chianti+riserva/2007/#t4"
"Cerviolo Toscana 2005";"https://www.vivino.com/IT/en/it-san-fabiano-calcinaia-cerviolo-toscana-2005/w/1595280";"https://www.wine-searcher.com/find/it+san+fabiano+calcinaia+cerviolo+toscana/2005/#t4"
"Cerviolo Toscana 2006";"https://www.vivino.com/IT/en/it-san-fabiano-calcinaia-cerviolo-toscana-2006/w/1595280";"https://www.wine-searcher.com/find/it+san+fabiano+calcinaia+cerviolo+toscana/2006/#t4"
"Brunello di Montalcino 2003";"https://www.vivino.com/IT/en/it-tenuta-di-sesta-brunello-di-montalcino-2003/w/17215";"https://www.wine-searcher.com/find/it+tenuta+di+sesta+brunello+di+montalcino/2003/#t4"
"Ammiraglia Syrah Maremma Toscana 2011";"https://www.vivino.com/IT/en/tenuta-ammiraglia-ammiraglia-syrah-maremma-toscana-2011/w/1127206";"https://www.wine-searcher.com/find/tenuta+ammiraglia+ammiraglia+syrah+maremma+toscana/2011/#t4"
"Mormoreto Toscana 2017";"https://www.vivino.com/IT/en/castello-nipozzano-mormoreto-toscana-2017/w/20980";"https://www.wine-searcher.com/find/castello+nipozzano+mormoreto+toscana/2017/#t4"
"Campaccio 2004";"https://www.vivino.com/IT/en/terrabianca-campaccio-tuscany-2004/w/13116";"https://www.wine-searcher.com/find/terrabianca+campaccio+tuscany/2004/#t4"
"Vallocchio Brunello di Montalcino 2016";"https://www.vivino.com/IT/en/fanti-vallocchio-brunello-di-montalcino-2016/w/4127219";"https://www.wine-searcher.com/find/fanti+vallocchio+brunello+di+montalcino/2016/#t4"
"Bruciagna Gran Selezione Chianti Classico 2015";"https://www.vivino.com/IT/en/castello-la-leccia-bruciagna-gran-selezione-chianti-classico-2015/w/2707767";"https://www.wine-searcher.com/find/castello+la+leccia+bruciagna+gran+selezione+chianti+classico/2015/#t4"
"Merlot 2015";"https://www.vivino.com/IT/en/villa-vignamaggio-merlot-tuscany-2015/w/6232272";"https://www.wine-searcher.com/find/villa+vignamaggio+merlot+tuscany/2015/#t4"
"Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2015";"https://www.vivino.com/IT/en/antinori-tuscany-tenuta-tignanello-marchese-antinori-chianti-classico-riserva-2015/w/1654";"https://www.wine-searcher.com/find/antinori+tuscany+tenuta+tignanello+marchese+antinori+chianti+classico+riserva/2015/#t4"
"Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2016";"https://www.vivino.com/IT/en/antinori-tuscany-tenuta-tignanello-marchese-antinori-chianti-classico-riserva-2016/w/1654";"https://www.wine-searcher.com/find/antinori+tuscany+tenuta+tignanello+marchese+antinori+chianti+classico+riserva/2016/#t4"
"Chardonnay Toscana 2017";"https://www.vivino.com/IT/en/capannelle-chardonnay-toscana-2017/w/1648";"https://www.wine-searcher.com/find/capannelle+chardonnay+toscana/2017/#t4"
"Toscana Turpino 2015";"https://www.vivino.com/IT/en/it-agricola-querciabella-toscana-turpino-2015/w/2135611";"https://www.wine-searcher.com/find/it+agricola+querciabella+toscana+turpino/2015/#t4"
"Mix 36 2013";"https://www.vivino.com/IT/en/fonterutoli-mix-36-2013/w/2065354";"https://www.wine-searcher.com/find/fonterutoli+mix+36/2013/#t4"
"Pian delle Vigne Brunello di Montalcino 2017";"https://www.vivino.com/IT/en/antinori-tuscany-pian-delle-vigne-brunello-di-montalcino-2017/w/1675";"https://www.wine-searcher.com/find/antinori+tuscany+pian+delle+vigne+brunello+di+montalcino/2017/#t4"
"Pian delle Vigne Brunello di Montalcino 2016";"https://www.vivino.com/IT/en/antinori-tuscany-pian-delle-vigne-brunello-di-montalcino-2016/w/1675";"https://www.wine-searcher.com/find/antinori+tuscany+pian+delle+vigne+brunello+di+montalcino/2016/#t4"
"Arnione Bolgheri Superiore 2016";"https://www.vivino.com/IT/en/campo-alla-sughera-arnione-bolgheri-superiore-2016/w/1109534";"https://www.wine-searcher.com/find/campo+alla+sughera+arnione+bolgheri+superiore/2016/#t4"
"Chianti Classico Riserva Il Campitello 2018";"https://www.vivino.com/IT/en/monteraponi-chianti-classico-riserva-il-campitello-2018/w/1181059";"https://www.wine-searcher.com/find/monteraponi+chianti+classico+riserva+il+campitello/2018/#t4"
"Fabrizio Bianchi Sangioveto Grosso Toscana 2016";"https://www.vivino.com/IT/en/castello-di-monsanto-fabrizio-bianchi-sangioveto-grosso-toscana-2016/w/4919828";"https://www.wine-searcher.com/find/castello+di+monsanto+fabrizio+bianchi+sangioveto+grosso+toscana/2016/#t4"
"Poggio alle Mura Brunello di Montalcino 2015";"https://www.vivino.com/IT/en/banfi-poggio-alle-mura-brunello-di-montalcino-2015/w/1133661";"https://www.wine-searcher.com/find/banfi+poggio+alle+mura+brunello+di+montalcino/2015/#t4"
"Sammarco 2016";"https://www.vivino.com/IT/en/castello-dei-rampolla-sammarco-2016/w/23390";"https://www.wine-searcher.com/find/castello+dei+rampolla+sammarco/2016/#t4"
"Nectar Dei Maremma Toscana 2016";"https://www.vivino.com/IT/en/fattoria-nittardi-nectar-dei-maremma-toscana-2016/w/1560930";"https://www.wine-searcher.com/find/fattoria+nittardi+nectar+dei+maremma+toscana/2016/#t4"
"La Casa Brunello di Montalcino 2016";"https://www.vivino.com/IT/en/caparzo-la-casa-brunello-di-montalcino-2016/w/77487";"https://www.wine-searcher.com/find/caparzo+la+casa+brunello+di+montalcino/2016/#t4"
"Montescudaio 2019";"https://www.vivino.com/IT/en/sator-montescudaio-montescudaio-2019/w/2260175";"https://www.wine-searcher.com/find/sator+montescudaio+montescudaio/2019/#t4"
"Maremma Toscana 2019";"https://www.vivino.com/IT/en/fiorini-maremma-toscana-2019/w/7108000";"https://www.wine-searcher.com/find/fiorini+maremma+toscana/2019/#t4"
"Rosso 2016";"https://www.vivino.com/IT/en/monte-antico-rosso-2016/w/83537";"https://www.wine-searcher.com/find/monte+antico+rosso/2016/#t4"
"Lagone Toscana 2019";"https://www.vivino.com/IT/en/aia-vecchia-di-montalceto-lagone-toscana-2019/w/81758";"https://www.wine-searcher.com/find/aia+vecchia+di+montalceto+lagone+toscana/2019/#t4"
"Lucilla Toscana 2018";"https://www.vivino.com/IT/en/castello-di-farnetella-lucilla-toscana-2018/w/1404727";"https://www.wine-searcher.com/find/castello+di+farnetella+lucilla+toscana/2018/#t4"
"Cantaloro Toscana Rosso 2017";"https://www.vivino.com/IT/en/avignonesi-cantaloro-toscana-rosso-2017/w/1236056";"https://www.wine-searcher.com/find/avignonesi+cantaloro+toscana+rosso/2017/#t4"
"Obizzo Vermentino 2020";"https://www.vivino.com/IT/en/donna_olimpia-obizzo-vermentino-2020/w/1670689";"https://www.wine-searcher.com/find/donna_olimpia+obizzo+vermentino/2020/#t4"
"Isola Bianca Vernaccia di San Gimignano 2020";"https://www.vivino.com/IT/en/teruzzi-and-puthod-isola-bianca-vernaccia-di-san-gimignano-2020/w/6188740";"https://www.wine-searcher.com/find/teruzzi+and+puthod+isola+bianca+vernaccia+di+san+gimignano/2020/#t4"
"Vernaccia di San Gimignano Blanco 2020";"https://www.vivino.com/IT/en/panizzi-vernaccia-di-san-gimignano-blanco-2020/w/1178789";"https://www.wine-searcher.com/find/panizzi+vernaccia+di+san+gimignano+blanco/2020/#t4"
"Serpaiolo Rosso Maremma Toscana 2019";"https://www.vivino.com/IT/en/serpaia-di-endrizzi-serpaiolo-rosso-maremma-toscana-2019/w/1684154";"https://www.wine-searcher.com/find/serpaia+di+endrizzi+serpaiolo+rosso+maremma+toscana/2019/#t4"
"HEBO (Suvereto) 2020";"https://www.vivino.com/IT/en/petra-hebo-suvereto-2020/w/3976524";"https://www.wine-searcher.com/find/petra+hebo+suvereto/2020/#t4"
"Tageto Rosso 2020";"https://www.vivino.com/IT/en/donna_olimpia-tageto-rosso-2020/w/1546654";"https://www.wine-searcher.com/find/donna_olimpia+tageto+rosso/2020/#t4"
"Leonardo da Vinci Toscana Vermentino 2020";"https://www.vivino.com/IT/en/cantine-leonardo-da-vinci-leonardo-da-vinci-toscana-vermentino-2020/w/2677974";"https://www.wine-searcher.com/find/cantine+leonardo+da+vinci+leonardo+da+vinci+toscana+vermentino/2020/#t4"
"La Pettegola Vermentino 2021";"https://www.vivino.com/IT/en/banfi-la-pettegola-vermentino-2021/w/1490590";"https://www.wine-searcher.com/find/banfi+la+pettegola+vermentino/2021/#t4"
"Fossolupaio Rosso di Montepulciano 2018";"https://www.vivino.com/IT/en/bindella-fossolupaio-rosso-di-montepulciano-2018/w/1174290";"https://www.wine-searcher.com/find/bindella+fossolupaio+rosso+di+montepulciano/2018/#t4"
"Albablu Vermentino 2020";"https://www.vivino.com/IT/en/campo-alle-comete-albablu-vermentino-2020/w/9582579";"https://www.wine-searcher.com/find/campo+alle+comete+albablu+vermentino/2020/#t4"
"Bolgheri Cassiopea 2019";"https://www.vivino.com/IT/en/poggio-al-tesoro-bolgheri-cassiopea-2019/w/1239401";"https://www.wine-searcher.com/find/poggio+al+tesoro+bolgheri+cassiopea/2019/#t4"
"Vivia Maremma Toscana 2020";"https://www.vivino.com/IT/en/le-mortelle-vivia-maremma-toscana-2020/w/1669400";"https://www.wine-searcher.com/find/le+mortelle+vivia+maremma+toscana/2020/#t4"
"Vino Nobile di Montepulciano Riserva Bossona 2016";"https://www.vivino.com/IT/en/dei-vino-nobile-di-montepulciano-riserva-bossona-2016/w/1236445";"https://www.wine-searcher.com/find/dei+vino+nobile+di+montepulciano+riserva+bossona/2016/#t4"
"Vigna Bastignano Chianti Classico Gran Selezione 2015";"https://www.vivino.com/IT/en/it-conti-capponi-villa-calcinaia-vigna-bastignano-chianti-classico-gran-selezione-2015/w/2379349";"https://www.wine-searcher.com/find/it+conti+capponi+villa+calcinaia+vigna+bastignano+chianti+classico+gran+selezione/2015/#t4"
"Vigna Soccorso Brunello di Montalcino 2013";"https://www.vivino.com/IT/en/enzo-vigna-soccorso-brunello-di-montalcino-2013/w/1213715";"https://www.wine-searcher.com/find/enzo+vigna+soccorso+brunello+di+montalcino/2013/#t4"
"Vigneto San Marcellino Chianti Classico Gran Selezione 2012";"https://www.vivino.com/IT/en/rocca-di-montegrossi-vigneto-san-marcellino-chianti-classico-gran-selezione-2012/w/1169877";"https://www.wine-searcher.com/find/rocca+di+montegrossi+vigneto+san+marcellino+chianti+classico+gran+selezione/2012/#t4"
"Colledilà Chianti Classico Gran Selezione 2010";"https://www.vivino.com/IT/en/ricasoli-colledila-chianti-classico-gran-selezione-2010/w/1175856";"https://www.wine-searcher.com/find/ricasoli+colledila+chianti+classico+gran+selezione/2010/#t4"
"Toscana 2005";"https://www.vivino.com/IT/en/tenuta-monteti-toscana-2005/w/1172744";"https://www.wine-searcher.com/find/tenuta+monteti+toscana/2005/#t4"
